insurer_name,insurer_key,surface_name,audience,line_of_business,journey_type,canonical_url,launch_url,url_kind,auth_type,challenge_profile,session_profile,integration_type,public_api_evidence,broker_standardization_likelihood,same_for_all_brokers,notes,confidence,official_sources,checked_at
Alfa Seguros,alfa,AlfaNet Workflow (sinistro) - login,interno,multiproduto,sinistro,https://workflow.alfaseguradora.com.br/,https://workflow.alfaseguradora.com.br/,canonical,login_password,unknown,likely_expires,portal_only,no,low,no,"Sistema 'Workflow Sinistro AlfaNet' acessível pela internet, mas aparenta ser para operação interna/backoffice (não há evidência pública de acesso por corretor).",partial_evidence,https://workflow.alfaseguradora.com.br/,2026-04-07
Alfa Seguros,alfa,Área do Corretor (login),corretor,multiproduto,login_base,https://wwws.alfaseguradora.com.br/portal/Corretor/Login,https://wwws.alfaseguradora.com.br/portal/Corretor/Login,canonical,login_password,unknown,likely_expires,portal_only,unclear,high,yes,Portal direcionado a corretores (Alfa Seguradora / Alfa Vida).,confirmed,https://wwws.alfaseguradora.com.br/portal/Corretor/Login,2026-04-07
Alfa Seguros,alfa,Cálculo (portal de cálculo/cotação),corretor,multiproduto,cotação,https://calculo.alfaseguradora.com.br/,https://calculo.alfaseguradora.com.br/,canonical,login_password,unknown,likely_expires,portal_only,unclear,high,unknown,Portal específico para cálculo/cotação; tipicamente usado para operações do corretor.,confirmed,https://calculo.alfaseguradora.com.br/,2026-04-07
Alfa Seguros,alfa,Site institucional (home com atalhos para área do cliente e do corretor),segurado,multiproduto,other,https://wwws.alfaseguradora.com.br/,https://wwws.alfaseguradora.com.br/,canonical,unknown,none,unknown,mixed,no,medium,yes,"Home expõe atalhos 'Área do cliente' e 'Área do corretor', além de conteúdos de produtos e assistência 24h.",confirmed,https://wwws.alfaseguradora.com.br/,2026-04-07
Alfa Seguros,alfa,Área do Segurado (login),segurado,multiproduto,login_base,https://wwws.alfaseguradora.com.br/Segurado/,https://wwws.alfaseguradora.com.br/Segurado/,canonical,login_password,unknown,likely_expires,portal_only,no,medium,yes,Área restrita do segurado (cliente).,confirmed,https://wwws.alfaseguradora.com.br/Segurado/,2026-04-07
Alfa Seguros,alfa,Assistência 24h e aviso de sinistro (contatos por produto),segurado,multiproduto,assistência,https://wwws.alfaseguradora.com.br/Portal/Auto/Assistencia,https://wwws.alfaseguradora.com.br/Portal/Auto/Assistencia,canonical,unknown,none,unknown,portal_only,no,high,yes,Página lista contatos de assistência e aviso de sinistro para linhas (Vida; Auto/Resid/Empresa/Condomínio etc).,confirmed,https://wwws.alfaseguradora.com.br/Portal/Auto/Assistencia,2026-04-07
Alfa Seguros,alfa,Oficinas Referenciadas (sinistro auto),segurado,auto,assistência,https://wwws.alfaseguradora.com.br/Portal/Sinistro/OficinasReferenciadas,https://wwws.alfaseguradora.com.br/Portal/Sinistro/OficinasReferenciadas,canonical,unknown,none,unknown,portal_only,no,high,yes,Consulta de oficinas referenciadas dentro do menu de sinistro.,confirmed,https://wwws.alfaseguradora.com.br/Portal/Sinistro/OficinasReferenciadas,2026-04-07
Alfa Seguros,alfa,Formulários Úteis (sinistro),segurado,multiproduto,apólice/documentos,https://wwws.alfaseguradora.com.br/Portal/Sinistro/Formularios,https://wwws.alfaseguradora.com.br/Portal/Sinistro/Formularios,canonical,unknown,none,unknown,portal_only,no,high,yes,Página agrega formulários e menu de 'Em caso de sinistro'.,confirmed,https://wwws.alfaseguradora.com.br/Portal/Sinistro/Formularios,2026-04-07
Alfa Seguros,alfa,Formulário de Aviso de Sinistro (PDF),segurado,multiproduto,sinistro,https://wwws.alfaseguradora.com.br/Portal/Arquivos/244/2/Aviso%20de%20sinistro.pdf,https://wwws.alfaseguradora.com.br/Portal/Arquivos/244/2/Aviso%20de%20sinistro.pdf,canonical,unknown,none,unknown,portal_only,no,medium,yes,PDF de aviso de sinistro menciona campos para corretor; útil para processos e coleta de dados.,confirmed,https://wwws.alfaseguradora.com.br/Portal/Arquivos/244/2/Aviso%20de%20sinistro.pdf,2026-04-07
Alfa Seguros,alfa,Formulário de Indenização Integral (PDF),segurado,auto,sinistro,https://wwws.alfaseguradora.com.br/Portal/Arquivos/244/1/Formulario%20Indenizacao%20Integral%20Alfa.pdf,https://wwws.alfaseguradora.com.br/Portal/Arquivos/244/1/Formulario%20Indenizacao%20Integral%20Alfa.pdf,canonical,unknown,none,unknown,portal_only,no,medium,yes,Documento de sinistro (indenização integral) com orientações e prazos.,confirmed,https://wwws.alfaseguradora.com.br/Portal/Arquivos/244/1/Formulario%20Indenizacao%20Integral%20Alfa.pdf,2026-04-07
Alfa Seguros,alfa,Procedimentos de Sinistro Vida (PDF),segurado,vida,sinistro,https://wwws.alfaseguradora.com.br/Portal/Arquivos/244/2/Procedimentos%20-%20Sinistro%20Vida-dez-18.pdf,https://wwws.alfaseguradora.com.br/Portal/Arquivos/244/2/Procedimentos%20-%20Sinistro%20Vida-dez-18.pdf,canonical,unknown,none,unknown,portal_only,no,medium,yes,PDF descreve canais e procedimentos para comunicar sinistro vida.,confirmed,https://wwws.alfaseguradora.com.br/Portal/Arquivos/244/2/Procedimentos%20-%20Sinistro%20Vida-dez-18.pdf,2026-04-07
Alfa Seguros,alfa,Condições Gerais e manuais de assistência (hub),segurado,multiproduto,apólice/documentos,https://wwws.alfaseguradora.com.br/Portal/Alfa/CondicoesGerais,https://wwws.alfaseguradora.com.br/Portal/Alfa/CondicoesGerais,canonical,unknown,none,unknown,portal_only,no,medium,yes,Página lista condições gerais e manuais (inclui manuais de assistência 24h).,confirmed,https://wwws.alfaseguradora.com.br/Portal/Alfa/CondicoesGerais,2026-04-07
Azul Seguros,azul,Corretor Online (Grupo Porto) - acesso para corretores (inclui Azul no ecossistema),corretor,auto,login_base,https://corretor.portoseguro.com.br/corretoronline/,https://corretor.portoseguro.com.br/corretoronline/,canonical,login_password_captcha,captcha,likely_expires,portal_only,unclear,high,yes,Página de login do Corretor Online exibe 'Ecossistema' com Azul; usada como base para ferramentas de cálculo/renovação citadas pela Azul.,confirmed,https://corretor.portoseguro.com.br/corretoronline/; https://www.azulseguros.com.br/perguntas-frequentes/como-fazer-o-calculo-de-seguros-na-azul-seguros/,2026-04-07
Azul Seguros,azul,PPWeb (multicálculo/renovação congênere) - via Corretor Online,corretor,auto,multicálculo,https://corretor.portoseguro.com.br/corretoronline/,https://www.azulseguros.com.br/perguntas-frequentes/como-fazer-o-calculo-de-seguros-na-azul-seguros/,deep_link,login_password_captcha,captcha,likely_expires,portal_only,unclear,high,yes,FAQ da Azul orienta corretores a usar o PPWeb disponível no Corretor Online (plataforma do grupo). Não há URL pública dedicada do PPWeb; acesso presumido pós-login.,strong_evidence,https://www.azulseguros.com.br/perguntas-frequentes/como-fazer-o-calculo-de-seguros-na-azul-seguros/; https://corretor.portoseguro.com.br/corretoronline/,2026-04-07
Azul Seguros,azul,Área Restrita (hub multi-perfil: corretor/cliente/terceiro/produção/prestador),segurado,auto,login_base,https://www.azulseguros.com.br/area-restrita/,https://www.azulseguros.com.br/area-restrita/,canonical,login_password,captcha,likely_expires,portal_only,unclear,medium,yes,Seletor de perfil com login e fluxos de recuperação de senha; usa reCAPTCHA no fluxo de recuperação.,confirmed,https://www.azulseguros.com.br/area-restrita/,2026-04-07
Azul Seguros,azul,Portal do Segurado (base logada),segurado,auto,login_base,https://www.azulseguros.com.br/area-restrita/segurado/,https://www.azulseguros.com.br/area-restrita/segurado/,canonical,login_password,captcha,likely_expires,portal_only,unclear,high,yes,Base da área logada do segurado; usada também como referência em FAQ de parcelas.,strong_evidence,https://www.azulseguros.com.br/perguntas-frequentes/como-o-segurado-pode-consultar-situacao-das-parcelas-da-apolice/,2026-04-07
Azul Seguros,azul,Cadastro no Portal do Segurado (criação de login/senha),segurado,auto,login_base,https://www.azulseguros.com.br/area-restrita/segurado/cadastro/,https://www.azulseguros.com.br/area-restrita/segurado/cadastro/,canonical,login_password,captcha,likely_expires,portal_only,unclear,high,yes,Fluxo de cadastro com confirmação por e-mail ou celular (chave de validação); orienta contato com corretor quando dados não são reconhecidos.,confirmed,https://www.azulseguros.com.br/area-restrita/segurado/cadastro/,2026-04-07
Azul Seguros,azul,2ª via de apólice (Portal do Segurado),segurado,auto,segunda_via,https://www.azulseguros.com.br/area-restrita/segurado/2a-via-de-apolice/,https://www.azulseguros.com.br/area-restrita/segurado/2a-via-de-apolice/,canonical,login_password,captcha,likely_expires,portal_only,unclear,high,yes,Página existe e informa que é necessário login para acessar.,confirmed,https://www.azulseguros.com.br/area-restrita/segurado/2a-via-de-apolice/,2026-04-07
Azul Seguros,azul,2ª via de apólice (deep link: apólice / parcelas),segurado,auto,apólice/documentos,https://www.azulseguros.com.br/area-restrita/segurado/2a-via-de-apolice/apolice-parcelas/,https://www.azulseguros.com.br/area-restrita/segurado/2a-via-de-apolice/apolice-parcelas/,deep_link,login_password,captcha,likely_expires,portal_only,unclear,medium,yes,Rota interna da jornada de 2ª via/apólice; requer login.,confirmed,https://www.azulseguros.com.br/area-restrita/segurado/2a-via-de-apolice/apolice-parcelas/,2026-04-07
Azul Seguros,azul,Relação de parcelas (status de pagamento / boletos),segurado,auto,cobrança,https://www.azulseguros.com.br/area-restrita/segurado/relacao-de-parcelas/,https://www.azulseguros.com.br/area-restrita/segurado/relacao-de-parcelas/,canonical,login_password,captcha,likely_expires,portal_only,unclear,high,yes,Página da área restrita para consulta de parcelas; associada a gestão de boletos/pagamento (inclui fluxo de boleto de endosso conforme notícia).,strong_evidence,https://www.azulseguros.com.br/area-restrita/segurado/relacao-de-parcelas/; https://www.azulseguros.com.br/fique-por-dentro/como-fazer-a-gestao-financeira-do-pagamento-do-seguro/,2026-04-07
Azul Seguros,azul,Envio de documentos online (sinistro) - área logada,segurado,auto,sinistro,https://www.azulseguros.com.br/area-restrita/segurado/envio-de-documentos-online/,https://www.azulseguros.com.br/area-restrita/segurado/envio-de-documentos-online/,canonical,login_password,captcha,likely_expires,portal_only,unclear,high,yes,Autosserviço de envio de documentos do sinistro; requer login.,confirmed,https://www.azulseguros.com.br/area-restrita/segurado/envio-de-documentos-online/; https://www.azulseguros.com.br/perguntas-frequentes/por-onde-eu-envio-os-documentos-pedidos-pela-analise-de-sinistro/,2026-04-07
Azul Seguros,azul,Envio de documentos físicos (código de postagem) - área logada,segurado,auto,sinistro,https://www.azulseguros.com.br/area-restrita/segurado/envio-de-documentos-fisicos/,https://www.azulseguros.com.br/area-restrita/segurado/envio-de-documentos-fisicos/,canonical,login_password,captcha,likely_expires,portal_only,unclear,high,yes,Autosserviço para geração de código de postagem e envio por correio; requer login e usa reCAPTCHA em fluxos relacionados.,confirmed,https://www.azulseguros.com.br/area-restrita/segurado/envio-de-documentos-fisicos/; https://www.azulseguros.com.br/fique-por-dentro/como-enviar-documentos-originais-pelo-correio-e-sem-custo/,2026-04-07
Azul Seguros,azul,Acompanhe o sinistro (autosserviço logado),segurado,auto,status,https://www.azulseguros.com.br/area-restrita/segurado/acompanhe-o-sinistro/,https://www.azulseguros.com.br/area-restrita/segurado/acompanhe-o-sinistro/,canonical,login_password,captcha,likely_expires,portal_only,unclear,high,yes,"Autosserviço de acompanhamento; a página pode retornar erro intermitente, mas mantém seção de contatos de sinistro/assistência.",partial_evidence,https://www.azulseguros.com.br/area-restrita/segurado/acompanhe-o-sinistro/; https://www.azulseguros.com.br/perguntas-frequentes/como-posso-saber-a-situacao-atual-e-os-proximos-passos-do-meu-processo-de-sinistro/,2026-04-07
Azul Seguros,azul,Pague Fácil (2ª via de boleto / pagamento),segurado,auto,cobrança,https://www.azulseguros.com.br/pague-facil,https://www.azulseguros.com.br/pague-facil,canonical,unknown,none,unknown,portal_only,unclear,high,yes,Página pública de entrada do 'Pague Fácil' (citado como solução para boletos/pagamento; pode exigir login em etapas posteriores).,strong_evidence,https://www.azulseguros.com.br/resolva-aqui/; https://www.azulseguros.com.br/fique-por-dentro/como-fazer-a-gestao-financeira-do-pagamento-do-seguro/,2026-04-07
Azul Seguros,azul,SOS (acionar assistência 24h via redirecionamento),segurado,auto,assistência,https://www.azulseguros.com.br/sos,https://api.whatsapp.com/send?phone=552139062985&text=&source=&data=,deep_link,unknown,unknown,unknown,mixed,unclear,medium,yes,Link de SOS na página 'Resolva Aqui' redireciona para chat externo (api.whatsapp.com) com número (21) 3906-2985.,confirmed,https://www.azulseguros.com.br/resolva-aqui/; https://www.azulseguros.com.br/perguntas-frequentes/a-azul-tem-um-canal-de-atendimento-no-whatsapp/,2026-04-07
Azul Seguros,azul,Rede de Serviços (busca por cidade/CEP e categoria),segurado,auto,assistência,https://www.azulseguros.com.br/rede-de-servicos/,https://www.azulseguros.com.br/rede-de-servicos/,canonical,unknown,captcha,unknown,portal_only,unclear,high,yes,Ferramenta de consulta da rede; página inclui filtros e pode embutir reCAPTCHA na camada de login do site.,confirmed,https://www.azulseguros.com.br/rede-de-servicos/,2026-04-07
Azul Seguros,azul,Condições Gerais (hub de documentos),segurado,multiproduto,apólice/documentos,https://www.azulseguros.com.br/condicoes-gerais/,https://www.azulseguros.com.br/condicoes-gerais/,canonical,unknown,none,unknown,portal_only,unclear,medium,yes,Hub para consulta de condições gerais e documentos de produtos.,confirmed,https://www.azulseguros.com.br/condicoes-gerais/,2026-04-07
Azul Seguros,azul,Resolva Aqui (hub de autosserviços operacionais),segurado,auto,other,https://www.azulseguros.com.br/resolva-aqui/,https://www.azulseguros.com.br/resolva-aqui/,canonical,unknown,none,unknown,mixed,unclear,high,yes,"Página lista atalhos: Pague Fácil, SOS, sinistro, rede de serviços, documentação, etc.",confirmed,https://www.azulseguros.com.br/resolva-aqui/,2026-04-07
Azul Seguros,azul,Atendimento via chat (página de acesso),segurado,multiproduto,suporte,https://www.azulseguros.com.br/fale-com-a-azul/chat/,https://www.azulseguros.com.br/fale-com-a-azul/chat/,canonical,unknown,captcha,unknown,portal_only,unclear,medium,yes,Página oficial de atendimento via chat; pode exigir interação dinâmica.,confirmed,https://www.azulseguros.com.br/fale-com-a-azul/chat/,2026-04-07
Azul Seguros,azul,Portal para Terceiros (conteúdo + acesso via área restrita),terceiro,auto,other,https://www.azulseguros.com.br/fique-por-dentro/acesso-ao-portal-para-terceiros/,https://www.azulseguros.com.br/fique-por-dentro/acesso-ao-portal-para-terceiros/,canonical,unknown,none,unknown,portal_only,unclear,medium,yes,Artigo descreve área exclusiva para terceiros (envio de documentos e acompanhamento).,confirmed,https://www.azulseguros.com.br/fique-por-dentro/acesso-ao-portal-para-terceiros/,2026-04-07
Azul Seguros,azul,Portal do Terceiro (cadastro/recuperação e abertura de aviso),terceiro,auto,login_base,https://www.azulseguros.com.br/area-restrita/terceiro/cadastro/,https://www.azulseguros.com.br/area-restrita/terceiro/cadastro/,canonical,login_password,captcha,likely_expires,portal_only,unclear,medium,yes,Página do terceiro exibe 'Abrir Aviso de Sinistro' e fluxos de recuperação; protegida por reCAPTCHA.,confirmed,https://www.azulseguros.com.br/area-restrita/terceiro/cadastro/,2026-04-07
Azul Seguros,azul,Abertura de aviso de sinistro para terceiro (subdomínio area-restrita),terceiro,auto,sinistro,https://area-restrita.azulseguros.com.br/novoAviso/novoAvisoTerceiro_java.cfm?terceirosite=1,https://area-restrita.azulseguros.com.br/novoAviso/novoAvisoTerceiro_java.cfm?terceirosite=1,canonical,unknown,unknown,unknown,portal_only,unclear,medium,yes,Página específica para abertura de aviso (terceiro) sem depender do front-end principal do portal; solicita CPF/CNPJ e mostra contatos.,confirmed,https://area-restrita.azulseguros.com.br/novoAviso/novoAvisoTerceiro_java.cfm?terceirosite=1,2026-04-07
Azul Seguros,azul,Roteiro Operacional (Prestadores / oficinas) - PDF,parceiro,auto,other,https://www.azulseguros.com.br/wp-content/uploads/prestador/roteiro_operacional.pdf,https://www.azulseguros.com.br/wp-content/uploads/prestador/roteiro_operacional.pdf,canonical,unknown,none,unknown,portal_only,no,low,unknown,Documento operacional para prestadores/oficinas com instruções de regulação e canais (pode haver versões diferentes no site).,confirmed,https://www.azulseguros.com.br/wp-content/uploads/prestador/roteiro_operacional.pdf,2026-04-07
Azul Seguros,azul,App Porto (Android) usado por clientes Azul,segurado,auto,mobile_app,https://play.google.com/store/apps/details?id=br.com.portoseguro.experienciacliente.mundoporto,https://play.google.com/store/apps/details?id=br.com.portoseguro.experienciacliente.mundoporto,canonical,login_password,unknown,likely_persistent,app_only,unclear,high,yes,"Azul indica que o aplicativo para clientes é o App Porto, com assistência, consulta de apólice, dados do corretor e status de pagamento.",strong_evidence,https://www.azulseguros.com.br/perguntas-frequentes/a-azul-seguros-tem-aplicativo/; https://play.google.com/store/apps/details?id=br.com.portoseguro.experienciacliente.mundoporto,2026-04-07
Azul Seguros,azul,App Porto (iOS) usado por clientes Azul,segurado,auto,mobile_app,https://apps.apple.com/us/app/porto-conta-digital-e-seguros/id1511026277,https://apps.apple.com/us/app/porto-conta-digital-e-seguros/id1511026277,canonical,login_password,unknown,likely_persistent,app_only,unclear,high,yes,Listagem do App Porto na App Store; Azul aponta este app como app de clientes.,strong_evidence,https://www.azulseguros.com.br/perguntas-frequentes/a-azul-seguros-tem-aplicativo/; https://apps.apple.com/us/app/porto-conta-digital-e-seguros/id1511026277,2026-04-07
Chubb,chubb,Portal Chubb Seguros (pré-cadastro / onboarding de corretor),corretor,multiproduto,login_base,https://www.portalaceseguros.com.br/,https://www.portalaceseguros.com.br/,canonical,unknown,unknown,unknown,portal_only,no,medium,yes,Portal se apresenta como porta de entrada/cadastro para corretores que ainda não trabalham com a Chubb.,confirmed,https://www.portalaceseguros.com.br/,2026-04-07
Chubb,chubb,Portal Chubb Seguros (corretor já cadastrado - instruções de acesso),corretor,multiproduto,suporte,https://www.portalaceseguros.com.br/preportal,https://www.portalaceseguros.com.br/preportal,canonical,unknown,unknown,unknown,portal_only,no,medium,yes,Página orienta corretores cadastrados/ativos a completar cadastro no portal sem envio adicional de documentação.,confirmed,https://www.portalaceseguros.com.br/preportal,2026-04-07
Chubb,chubb,ChubbNet (portal do corretor) - página descritiva,corretor,multiproduto,other,https://www.chubb.com/br-pt/business-partners/insurance-broker-applications.html,https://www.chubb.com/br-pt/business-partners/insurance-broker-applications.html,canonical,unknown,none,unknown,mixed,unclear,high,yes,"Página oficial descreve o ChubbNet e lista funcionalidades para corretores parceiros (cotações, comissões, histórico de apólices, 2ª via de documentos, regularizar parcelas etc).",confirmed,https://www.chubb.com/br-pt/business-partners/insurance-broker-applications.html,2026-04-07
Chubb,chubb,ChubbNet (SSO login),corretor,multiproduto,login_base,https://sso.chubbnet.com/,https://sso.chubbnet.com/,canonical,login_password,unknown,likely_expires,portal_only,unclear,high,yes,Página de login do portal ChubbNet com opções de idioma e telefones (inclui Brasil).,confirmed,https://sso.chubbnet.com/; https://www.chubb.com/br-pt/business-partners/insurance-broker-applications.html,2026-04-07
Chubb,chubb,iBroker-BR (login SSO/OAuth2),corretor,multiproduto,login_base,https://brportal.chubb.com/iBroker-BR/login-logoff.action,https://brportal.chubb.com/iBroker-BR/login-logoff.action,canonical,oauth2,unknown,likely_expires,portal_only,unclear,medium,yes,Página de login com encaminhamento para domínio de autenticação (auth.chubb.com) via fluxo OAuth2/OpenID (indicado pelo redirect).,strong_evidence,https://brportal.chubb.com/iBroker-BR/login-logoff.action,2026-04-07
Chubb,chubb,Parceiros de Negócios (hub de portais/ferramentas),corretor,multiproduto,other,https://www.chubb.com/br-pt/business-partners.html,https://www.chubb.com/br-pt/business-partners.html,canonical,unknown,none,unknown,mixed,unclear,medium,yes,Hub que referencia portais e recursos para parceiros (inclui ChubbNet e Worldview).,confirmed,https://www.chubb.com/br-pt/business-partners.html,2026-04-07
Chubb,chubb,Chubb Worldview (login para programas multinacionais),parceiro,empresarial,login_base,https://www.chubb.com/br-pt/business-partners/worldview.html,https://www.chubb.com/br-pt/business-partners/worldview.html,canonical,unknown,unknown,likely_expires,portal_only,unclear,low,no,Portal voltado a gerentes de risco e programas multinacionais; relevante para corretoras corporativas específicas.,confirmed,https://www.chubb.com/br-pt/business-partners/worldview.html,2026-04-07
Chubb,chubb,Apólice Digital (consulta/baixar por código de acesso),segurado,multiproduto,apólice/documentos,https://brportal.chubb.com/portal/apolicedigital.aspx/,https://brportal.chubb.com/portal/apolicedigital.aspx/,canonical,unknown,none,unknown,portal_only,no,high,yes,"Página solicita 'código de acesso' (e, em alguns fluxos, CPF/CNPJ do titular) para baixar apólice digital.",confirmed,https://brportal.chubb.com/portal/apolicedigital.aspx/,2026-04-07
Chubb,chubb,Apólice Digital (envio de link por e-mail),segurado,multiproduto,apólice/documentos,https://brportal.chubb.com/portal/CorporateNotification.aspx,https://brportal.chubb.com/portal/CorporateNotification.aspx,deep_link,unknown,none,unknown,portal_only,no,medium,yes,Página permite solicitar envio por e-mail de arquivos relacionados à apólice digital.,confirmed,https://brportal.chubb.com/portal/CorporateNotification.aspx,2026-04-07
Chubb,chubb,ePayment (boleto) - endpoint service,segurado,multiproduto,cobrança,https://brportal.chubb.com/ePayment/ePaymentService341.aspx,https://brportal.chubb.com/ePayment/ePaymentService341.aspx?IDA4=,sessionized,unknown,none,unknown,portal_only,no,low,partial,Página de boleto (Itaú 341) aparenta ser gerada por parâmetros (ex.: IDA4). Útil para receber/validar boletos emitidos via portal/fluxos de cobrança.,confirmed,https://brportal.chubb.com/ePayment/ePaymentService341.aspx?IDA4=,2026-04-07
Chubb,chubb,Portal de Sinistros (hub),segurado,multiproduto,sinistro,https://www.chubb.com/br-pt/claims.html,https://www.chubb.com/br-pt/claims.html,canonical,unknown,none,unknown,portal_only,no,high,yes,"Hub de sinistros com links para aviso, centro de catástrofes e orientações.",confirmed,https://www.chubb.com/br-pt/claims.html,2026-04-07
Chubb,chubb,Aviso de Sinistro (página de entrada/lista por produto),segurado,multiproduto,sinistro,https://www.chubb.com/br-pt/claims/abra-um-sinistro.html,https://www.chubb.com/br-pt/claims/abra-um-sinistro.html,canonical,unknown,none,unknown,portal_only,no,high,yes,"Página de aviso de sinistro com seleção/canais por linhas (viagem, smartphone, residencial, empresarial, transportes etc).",confirmed,https://www.chubb.com/br-pt/claims/abra-um-sinistro.html,2026-04-07
Chubb,chubb,Sinistro Transportes (canais e requisitos),segurado,transporte,sinistro,https://www.chubb.com/br-pt/claims/transportes.html,https://www.chubb.com/br-pt/claims/transportes.html,canonical,unknown,none,unknown,portal_only,no,medium,yes,Página lista canais para abertura de sinistro de transportes (nacional/internacional) e informações necessárias.,confirmed,https://www.chubb.com/br-pt/claims/transportes.html,2026-04-07
Chubb,chubb,Contato Brasil (ouvidoria e canais),segurado,multiproduto,suporte,https://www.chubb.com/br-pt/contact/contact.html,https://www.chubb.com/br-pt/contact/contact.html,canonical,unknown,none,unknown,portal_only,no,medium,yes,Página de contato com ouvidoria e telefones (incluindo atendimento PCD).,confirmed,https://www.chubb.com/br-pt/contact/contact.html,2026-04-07
SulAmérica,sulamerica,Portal do Corretor (login),corretor,multiproduto,login_base,https://corretor.sulamericaseguros.com.br/,https://corretor.sulamericaseguros.com.br/,canonical,login_password,unknown,likely_expires,portal_only,unclear,high,yes,Portal explícito para corretores; portal principal de entrada (login).,confirmed,https://corretor.sulamericaseguros.com.br/,2026-04-07
SulAmérica,sulamerica,Portal do Corretor (rota legada: esqueci minha senha / 'Portal do Corretor old'),corretor,multiproduto,suporte,https://portal.sulamericaseguros.com.br/main.jsp?lumPageId=8A488A8E19DF2F300119DF82ED626AF9,https://portal.sulamericaseguros.com.br/main.jsp?lumPageId=8A488A8E19DF2F300119DF82ED626AF9,legacy_route,login_password,unknown,likely_expires,portal_only,unclear,medium,partial,Página legada de recuperação/solicitação de senha do 'Portal do Corretor old'. Útil para troubleshooting e onboarding de kit de cálculo (legado).,confirmed,https://portal.sulamericaseguros.com.br/main.jsp?lumPageId=8A488A8E19DF2F300119DF82ED626AF9,2026-04-07
SulAmérica,sulamerica,Portal do Corretor (funcionalidades: cotação/consulta/comissões/documentos),corretor,multiproduto,other,https://corretor.sulamericaseguros.com.br/,https://portal.sulamericaseguros.com.br/institucional/noticias-sulamerica/melhorias-no-portal-do-corretor.htm,deep_link,login_password,unknown,likely_expires,portal_only,unclear,high,yes,"Notícia corporativa descreve melhorias e capacidades no portal do corretor (ex.: obter PDFs de proposta/pedido de endosso para Auto, além de fluxos operacionais).",strong_evidence,https://portal.sulamericaseguros.com.br/institucional/noticias-sulamerica/melhorias-no-portal-do-corretor.htm; https://corretor.sulamericaseguros.com.br/,2026-04-07
SulAmérica,sulamerica,Portal SulAmérica (home / hub de serviços e conteúdo),segurado,multiproduto,other,https://portal.sulamericaseguros.com.br/,https://portal.sulamericaseguros.com.br/,canonical,unknown,none,unknown,mixed,unclear,medium,yes,"Portal institucional que agrega produtos, acessos rápidos, notícias e links para apps/atendimento.",confirmed,https://portal.sulamericaseguros.com.br/,2026-04-07
SulAmérica,sulamerica,Canais de Atendimento (hub filtrável por perfil/produto),segurado,multiproduto,suporte,https://portal.sulamericaseguros.com.br/canais-de-atendimento,https://portal.sulamericaseguros.com.br/canais-de-atendimento,canonical,unknown,none,unknown,portal_only,unclear,medium,yes,Página central de atendimento; inclui indicação de chat (segurado saúde/odonto) e outros canais por perfil/produto.,confirmed,https://portal.sulamericaseguros.com.br/canais-de-atendimento,2026-04-07
SulAmérica,sulamerica,Ouvidoria (formulário e canais),segurado,multiproduto,suporte,https://portal.sulamericaseguros.com.br/ouvidoria,https://portal.sulamericaseguros.com.br/ouvidoria,canonical,unknown,none,unknown,portal_only,unclear,low,yes,Canal de ouvidoria com possibilidade de encaminhar reclamação via formulário.,confirmed,https://portal.sulamericaseguros.com.br/ouvidoria,2026-04-07
SulAmérica,sulamerica,Pagamentos (hub + validação de boleto),segurado,multiproduto,cobrança,https://portal.sulamericaseguros.com.br/pagamentos,https://portal.sulamericaseguros.com.br/pagamentos,canonical,unknown,none,unknown,portal_only,unclear,medium,yes,Página agrega acessos de pagamentos (Saúde/Vida/Previdência/Odonto) e verificação de autenticidade de boleto.,confirmed,https://portal.sulamericaseguros.com.br/pagamentos,2026-04-07
SulAmérica,sulamerica,Espaço do Cliente Auto/Residencial/Condomínio/Empresarial (login por CPF/CNPJ),segurado,multiproduto,login_base,https://portal.sulamericaseguros.com.br/main.jsp?lumPageId=402881823D9DF8EE013D9E0F894208B0,https://portal.sulamericaseguros.com.br/main.jsp?lumPageId=402881823D9DF8EE013D9E0F894208B0,canonical,login_password,unknown,likely_expires,portal_only,unclear,high,yes,Login do Espaço do Cliente para linhas patrimoniais/auto; inclui recuperação de senha.,confirmed,https://portal.sulamericaseguros.com.br/main.jsp?lumPageId=402881823D9DF8EE013D9E0F894208B0,2026-04-07
SulAmérica,sulamerica,"Tutorial do Espaço do Cliente (mapa de jornadas: apólice PDF, 2ª via, sinistro, oficinas, vistoria, etc.)",segurado,auto,other,https://www.sulamerica.com.br/espacodocliente/tutorial/,https://www.sulamerica.com.br/espacodocliente/tutorial/,canonical,unknown,none,unknown,portal_only,unclear,medium,yes,"Material oficial descrevendo jornadas disponíveis no Espaço do Cliente (kit do segurado, histórico de pagamento, 2ª via, aviso/acompanhamento de sinistro, oficinas e postos de vistoria) e menciona app Auto.",confirmed,https://www.sulamerica.com.br/espacodocliente/tutorial/,2026-04-07
SulAmérica,sulamerica,Aplicativos SulAmérica (hub: Saúde e Odonto),segurado,saúde,mobile_app,https://portal.sulamericaseguros.com.br/aplicativos/,https://portal.sulamericaseguros.com.br/aplicativos/,canonical,unknown,none,unknown,mixed,unclear,medium,yes,Hub oficial de apps (foco em Saúde e Odonto).,confirmed,https://portal.sulamericaseguros.com.br/aplicativos/,2026-04-07
